,INDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,Fmin,Fmean,Fmax,DATE,TIME,HOUR,TOP1MATCH,TOP1DIST,TOP2MATCH,TOP2DIST,TOP3MATCH,TOP3DIST,VOCALIZATIONS,MANUAL ID*,INPATHMD5,DATETIME,DAY,5_DAY,SECONDS,LUCOMAGNO,RIEDERALP,TO_INCLUDE,DEVICE,COORDX,COORDY,LATITUDE,LONGITUDE,CALL_1,CALL_2,CALL_3,CALL_4,FEMALE,INDIVIDUALS
14,D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200515_083001.wav,0,3500.266602,1.429333,1101.563,1260.603,1476.5629999999999,2020-05-15,09:28:21.265,9,cluster.26,1.012648,cluster.31,1.14679,cluster.27,1.318374,1,Lagmut_female,6NmIUKjn1kNiTkVwK0JJsQ==,2020-05-15 09:28:21.265,45,45,34101.265,False,True,False,LM4,647858,139202,46.402467001219456,8.060956630672537,0,0,0,0,1,1
16,D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200515_083001.wav,0,3505.7707520000004,1.8773330000000001,1125.0,1316.406,1570.3129999999999,2020-05-15,09:28:26.769,9,cluster.26,1.3177780000000001,cluster.05,1.3191959999999998,cluster.25,1.324178,1,Lagmut_female,6NmIUKjn1kNiTkVwK0JJsQ==,2020-05-15 09:28:26.769,45,45,34106.769,False,True,False,LM4,647858,139202,46.402467001219456,8.060956630672537,0,0,0,0,1,1
4,D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200515_083001.wav,0,3507.6694340000004,1.8346669999999998,796.875,1204.241,1664.0629999999999,2020-05-15,09:28:28.669,9,cluster.18,1.330668,cluster.17,1.3344200000000002,cluster.31,1.342601,1,Lagmut_female,6NmIUKjn1kNiTkVwK0JJsQ==,2020-05-15 09:28:28.669,45,45,34108.669,False,True,False,LM4,647858,139202,46.402467001219456,8.060956630672537,0,0,0,0,1,1
12,D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200515_083001.wav,0,3579.498779,1.8346669999999998,1101.563,1235.491,1406.25,2020-05-15,09:29:40.497,9,cluster.17,1.289528,cluster.05,1.330134,cluster.32,1.3385639999999999,1,Lagmut_female,6NmIUKjn1kNiTkVwK0JJsQ==,2020-05-15 09:29:40.497,45,45,34180.497,False,True,False,LM4,647858,139202,46.402467001219456,8.060956630672537,0,0,0,0,1,1
13,D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200515_083001.wav,0,3581.3332520000004,1.813333,1125.0,1267.188,1570.3129999999999,2020-05-15,09:29:42.332,9,cluster.17,1.33512,cluster.05,1.335516,cluster.19,1.343962,1,Lagmut_female,6NmIUKjn1kNiTkVwK0JJsQ==,2020-05-15 09:29:42.332,45,45,34182.332,False,True,False,LM4,647858,139202,46.402467001219456,8.060956630672537,0,0,0,0,1,1
15,D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200515_083001.wav,0,3585.17334,1.578667,1101.563,1242.188,1406.25,2020-05-15,09:29:46.173,9,cluster.26,1.081567,cluster.14,1.202747,cluster.13,1.205179,1,Lagmut_female,6NmIUKjn1kNiTkVwK0JJsQ==,2020-05-15 09:29:46.173,45,45,34186.173,False,True,False,LM4,647858,139202,46.402467001219456,8.060956630672537,0,0,0,0,1,1
235,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_045002.wav,0,273.706665,1.365333,960.938,1262.178,1992.1879999999999,2020-05-16,04:54:35.706,4,cluster.33,1.073744,cluster.32,1.329161,cluster.27,1.332964,1,Lagmut_call3,t9s2RWzcRk7iHCfNr+9FaA==,2020-05-16 04:54:35.706,46,45,17675.706,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,1,0,0,1
352,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione2_04.05-19.05.2020\Data,LM2-ION_20200516_045002.wav,0,320.405334,1.7919999999999998,1054.688,1292.578,1804.6879999999999,2020-05-16,04:55:22.405,4,cluster.21,1.318958,cluster.22,1.31992,cluster.23,1.329739,1,Lagmut_call3,TwbU5WC1je7u4GSlklma2w==,2020-05-16 04:55:22.405,46,45,17722.405,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,1,0,0,1
236,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_045002.wav,0,1046.506714,1.813333,984.375,1373.114,1992.1879999999999,2020-05-16,05:07:28.506,5,cluster.17,1.024476,cluster.15,1.239883,cluster.33,1.258427,1,Lagmut_call3,t9s2RWzcRk7iHCfNr+9FaA==,2020-05-16 05:07:28.506,46,45,18448.506,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,1,0,0,1
499,D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200516_043000.wav,0,2431.552002,2.0053330000000003,1101.563,1220.703,1687.5,2020-05-16,05:10:31.550,5,cluster.31,1.2046219999999999,cluster.33,1.307506,cluster.27,1.317137,1,Lagmut_call2,WZeARsaAmNUnvel1dTN9Gw==,2020-05-16 05:10:31.550,46,45,18631.55,False,True,True,LM4,647858,139202,46.402467001219456,8.060956630672537,0,1,0,0,0,1
498,D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200516_043000.wav,0,2512.981445,1.7919999999999998,960.938,1082.813,1453.125,2020-05-16,05:11:52.981,5,cluster.33,1.294286,cluster.06,1.350811,cluster.32,1.357548,1,Lagmut_call2,WZeARsaAmNUnvel1dTN9Gw==,2020-05-16 05:11:52.981,46,45,18712.981,False,True,True,LM4,647858,139202,46.402467001219456,8.060956630672537,0,1,0,0,0,1
500,D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200516_043000.wav,0,2514.7734379999997,1.7493330000000002,1031.25,1325.2839999999999,1968.75,2020-05-16,05:11:54.773,5,cluster.08,1.276916,cluster.10,1.305091,cluster.25,1.324365,1,Lagmut_call2,WZeARsaAmNUnvel1dTN9Gw==,2020-05-16 05:11:54.773,46,45,18714.773,False,True,True,LM4,647858,139202,46.402467001219456,8.060956630672537,0,1,0,0,0,1
154,D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200516_043000.wav,0,2697.19458,1.6426669999999999,1007.813,1244.271,1992.1879999999999,2020-05-16,05:14:57.194,5,cluster.08,1.230591,cluster.15,1.2861719999999999,cluster.10,1.289195,1,Lagmut_call3,WZeARsaAmNUnvel1dTN9Gw==,2020-05-16 05:14:57.194,46,45,18897.194,False,True,True,LM4,647858,139202,46.402467001219456,8.060956630672537,0,0,1,0,0,1
397,D:\LAGMUT2020,Lucomagno\LM1_TI_703115-157067\Sostituzione2_04.05-19.05.2020\Data,LM1-ALKALINE_20200516_045004.wav,0,1561.855957,1.514667,1031.25,1348.09,1992.1879999999999,2020-05-16,05:16:05.855,5,cluster.17,1.28201,cluster.18,1.283067,cluster.32,1.328334,1,Lagmut_call3,59cjaEV0WsXi1KIXbTi8Xg==,2020-05-16 05:16:05.855,46,45,18965.855,True,False,True,LM1,703115,157067,46.556933591751346,8.783365195811234,0,0,1,0,0,1
501,D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200516_043000.wav,0,2949.482666,1.7706669999999998,1476.5629999999999,1841.797,1992.1879999999999,2020-05-16,05:19:09.481,5,cluster.21,1.262995,cluster.29,1.276009,cluster.28,1.282681,1,Lagmut_call2,WZeARsaAmNUnvel1dTN9Gw==,2020-05-16 05:19:09.481,46,45,19149.481,False,True,True,LM4,647858,139202,46.402467001219456,8.060956630672537,0,1,0,0,0,1
611,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_045002.wav,0,2296.213379,1.450667,1007.813,1381.25,1992.1879999999999,2020-05-16,05:28:18.213,5,cluster.29,1.222585,cluster.30,1.261109,cluster.28,1.2783579999999999,1,Lagmut_call2,t9s2RWzcRk7iHCfNr+9FaA==,2020-05-16 05:28:18.213,46,45,19698.213,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
612,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_045002.wav,0,2665.04541,1.8559999999999999,1007.813,1381.793,1992.1879999999999,2020-05-16,05:34:27.045,5,cluster.32,1.0912600000000001,cluster.24,1.343745,cluster.06,1.344347,1,Lagmut_call2,t9s2RWzcRk7iHCfNr+9FaA==,2020-05-16 05:34:27.045,46,45,20067.045,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
1055,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_045002.wav,0,2680.746582,1.578667,1101.563,1331.055,1992.1879999999999,2020-05-16,05:34:42.746,5,cluster.17,1.079476,cluster.10,1.1267280000000002,cluster.15,1.232602,1,Lagmut_call1,t9s2RWzcRk7iHCfNr+9FaA==,2020-05-16 05:34:42.746,46,45,20082.746,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
614,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_045002.wav,0,2738.858643,1.536,820.313,1161.175,1992.1879999999999,2020-05-16,05:35:40.857,5,cluster.12,1.161257,cluster.10,1.2856319999999999,cluster.13,1.307461,1,Lagmut_call2,t9s2RWzcRk7iHCfNr+9FaA==,2020-05-16 05:35:40.857,46,45,20140.857,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
1054,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_045002.wav,0,2749.503906,2.709333,1031.25,1305.414,1992.1879999999999,2020-05-16,05:35:51.503,5,cluster.14,1.167845,cluster.13,1.1790690000000001,cluster.15,1.183025,1,Lagmut_call1,t9s2RWzcRk7iHCfNr+9FaA==,2020-05-16 05:35:51.503,46,45,20151.503,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
1057,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_045002.wav,0,2759.743896,1.6,914.063,1316.6670000000001,1992.1879999999999,2020-05-16,05:36:01.744,5,cluster.17,1.295409,cluster.10,1.304319,cluster.08,1.316315,1,Lagmut_call1,t9s2RWzcRk7iHCfNr+9FaA==,2020-05-16 05:36:01.744,46,45,20161.744,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
1051,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_045002.wav,0,2774.2080079999996,1.6,796.875,1323.661,1992.1879999999999,2020-05-16,05:36:16.207,5,cluster.02,0.9062450000000001,cluster.03,1.014451,cluster.01,1.076147,1,Lagmut_call1,t9s2RWzcRk7iHCfNr+9FaA==,2020-05-16 05:36:16.207,46,45,20176.207,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
1056,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_045002.wav,0,2797.184082,1.6640000000000001,937.5,1302.144,1992.1879999999999,2020-05-16,05:36:39.182,5,cluster.17,1.2625600000000001,cluster.08,1.2838129999999999,cluster.15,1.294093,1,Lagmut_call1,t9s2RWzcRk7iHCfNr+9FaA==,2020-05-16 05:36:39.182,46,45,20199.182,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
1052,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_045002.wav,0,2829.077393,2.752,914.063,1281.25,1992.1879999999999,2020-05-16,05:37:11.076,5,cluster.02,1.148566,cluster.03,1.2061030000000001,cluster.01,1.2700420000000001,1,Lagmut_call1,t9s2RWzcRk7iHCfNr+9FaA==,2020-05-16 05:37:11.076,46,45,20231.076,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
615,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_045002.wav,0,3001.130615,1.7919999999999998,890.625,1123.047,1992.1879999999999,2020-05-16,05:40:03.129,5,cluster.12,1.193871,cluster.33,1.333229,cluster.10,1.338501,1,Lagmut_call2,t9s2RWzcRk7iHCfNr+9FaA==,2020-05-16 05:40:03.129,46,45,20403.129,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
1053,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_045002.wav,0,3025.0239260000003,1.813333,914.063,1295.9560000000001,1992.1879999999999,2020-05-16,05:40:27.024,5,cluster.12,1.1698979999999999,cluster.08,1.264292,cluster.15,1.285963,1,Lagmut_call1,t9s2RWzcRk7iHCfNr+9FaA==,2020-05-16 05:40:27.024,46,45,20427.024,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
613,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_045002.wav,0,3134.592041,1.7919999999999998,867.188,1240.385,1992.1879999999999,2020-05-16,05:42:16.591,5,cluster.10,1.300028,cluster.08,1.337458,cluster.13,1.338091,1,Lagmut_call2,t9s2RWzcRk7iHCfNr+9FaA==,2020-05-16 05:42:16.591,46,45,20536.591,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
237,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_055002.wav,0,1268.565308,1.8559999999999999,1078.125,1388.672,1992.1879999999999,2020-05-16,06:11:10.564,6,cluster.17,1.1890129999999999,cluster.18,1.328599,cluster.10,1.349582,1,Lagmut_call3,VpVJhaGtERlrRw17qGJHLg==,2020-05-16 06:11:10.564,46,45,22270.564,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,1,0,0,1
616,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_055002.wav,0,2098.602783,1.9413330000000002,796.875,1976.5629999999999,1992.1879999999999,2020-05-16,06:25:00.602,6,cluster.09,1.151821,cluster.00,1.275056,cluster.06,1.283727,1,Lagmut_call2,VpVJhaGtERlrRw17qGJHLg==,2020-05-16 06:25:00.602,46,45,23100.602,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
621,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_065002.wav,0,1393.109375,1.386667,796.875,1079.861,1992.1879999999999,2020-05-16,07:13:15.108,7,cluster.08,0.9820040000000001,cluster.00,1.010171,cluster.09,1.09711,1,Lagmut_call2,Mx3ew8DbSem2+BI41eNj/Q==,2020-05-16 07:13:15.108,46,45,25995.108,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
617,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_065002.wav,0,1676.842651,1.7919999999999998,890.625,1226.042,1898.4379999999999,2020-05-16,07:17:58.841,7,cluster.28,1.251285,cluster.27,1.265902,cluster.30,1.2964229999999999,1,Lagmut_call2,Mx3ew8DbSem2+BI41eNj/Q==,2020-05-16 07:17:58.841,46,45,26278.841,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
620,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_065002.wav,0,1785.301392,1.578667,796.875,1043.387,1992.1879999999999,2020-05-16,07:19:47.301,7,cluster.00,0.6966899999999999,cluster.08,0.848659,cluster.01,0.881258,1,Lagmut_call2,Mx3ew8DbSem2+BI41eNj/Q==,2020-05-16 07:19:47.301,46,45,26387.301,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
240,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_065002.wav,0,1795.135986,1.7919999999999998,1007.813,1324.882,1992.1879999999999,2020-05-16,07:19:57.136,7,cluster.18,1.252584,cluster.15,1.267655,cluster.17,1.286988,1,Lagmut_call3,Mx3ew8DbSem2+BI41eNj/Q==,2020-05-16 07:19:57.136,46,45,26397.136,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,1,0,0,1
627,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_065002.wav,0,1801.493286,1.9626669999999997,796.875,1168.125,1992.1879999999999,2020-05-16,07:20:03.492,7,cluster.12,1.0506010000000001,cluster.10,1.18485,cluster.09,1.2839639999999999,1,Lagmut_call2,Mx3ew8DbSem2+BI41eNj/Q==,2020-05-16 07:20:03.492,46,45,26403.492,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
624,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_065002.wav,0,1827.946655,2.261333,843.75,1149.902,1992.1879999999999,2020-05-16,07:20:29.946,7,cluster.10,1.340127,cluster.08,1.344228,cluster.26,1.359802,1,Lagmut_call2,Mx3ew8DbSem2+BI41eNj/Q==,2020-05-16 07:20:29.946,46,45,26429.946,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
239,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_065002.wav,0,2152.810547,1.813333,937.5,1361.6429999999998,1992.1879999999999,2020-05-16,07:25:54.810,7,cluster.17,1.261563,cluster.14,1.263041,cluster.15,1.264632,1,Lagmut_call3,Mx3ew8DbSem2+BI41eNj/Q==,2020-05-16 07:25:54.810,46,45,26754.81,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,1,0,0,1
619,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_065002.wav,0,2161.322754,1.8346669999999998,796.875,1141.006,1992.1879999999999,2020-05-16,07:26:03.322,7,cluster.33,1.164462,cluster.27,1.343342,cluster.32,1.3530000000000002,1,Lagmut_call2,Mx3ew8DbSem2+BI41eNj/Q==,2020-05-16 07:26:03.322,46,45,26763.322,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
622,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_065002.wav,0,2163.157227,2.389333,867.188,1203.75,1992.1879999999999,2020-05-16,07:26:05.157,7,cluster.02,1.118279,cluster.09,1.150344,cluster.03,1.161047,1,Lagmut_call2,Mx3ew8DbSem2+BI41eNj/Q==,2020-05-16 07:26:05.157,46,45,26765.157,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
626,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_065002.wav,0,2190.464111,1.813333,796.875,1131.532,1992.1879999999999,2020-05-16,07:26:32.463,7,cluster.11,1.244976,cluster.09,1.31338,cluster.08,1.327675,1,Lagmut_call2,Mx3ew8DbSem2+BI41eNj/Q==,2020-05-16 07:26:32.463,46,45,26792.463,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
238,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_065002.wav,0,2922.624023,1.813333,796.875,1441.0020000000002,1992.1879999999999,2020-05-16,07:38:44.624,7,cluster.06,1.012738,cluster.08,1.039989,cluster.02,1.048836,1,Lagmut_call3,Mx3ew8DbSem2+BI41eNj/Q==,2020-05-16 07:38:44.624,46,45,27524.624,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,1,0,0,1
623,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_065002.wav,0,2938.9013670000004,1.514667,937.5,1112.9460000000001,1546.875,2020-05-16,07:39:00.901,7,cluster.09,1.184785,cluster.18,1.285542,cluster.10,1.3553620000000002,1,Lagmut_call2,Mx3ew8DbSem2+BI41eNj/Q==,2020-05-16 07:39:00.901,46,45,27540.901,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
618,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_065002.wav,0,2946.581299,1.813333,937.5,1095.313,1218.75,2020-05-16,07:39:08.580,7,cluster.33,1.099218,cluster.18,1.319194,cluster.24,1.332891,1,Lagmut_call2,Mx3ew8DbSem2+BI41eNj/Q==,2020-05-16 07:39:08.580,46,45,27548.58,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
625,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_065002.wav,0,2948.4372559999997,1.472,914.063,1241.0710000000001,1898.4379999999999,2020-05-16,07:39:10.436,7,cluster.11,0.9761639999999999,cluster.18,1.288246,cluster.04,1.297843,1,Lagmut_call2,Mx3ew8DbSem2+BI41eNj/Q==,2020-05-16 07:39:10.436,46,45,27550.436,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
628,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_065002.wav,0,2958.869385,1.301333,937.5,1097.026,1992.1879999999999,2020-05-16,07:39:20.868,7,cluster.18,1.148427,cluster.09,1.2250809999999999,cluster.33,1.296265,1,Lagmut_call2,Mx3ew8DbSem2+BI41eNj/Q==,2020-05-16 07:39:20.868,46,45,27560.868,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
243,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_075002.wav,0,1946.6666260000002,1.706667,890.625,1389.1229999999998,1992.1879999999999,2020-05-16,08:22:28.666,8,cluster.33,0.891409,cluster.31,1.17838,cluster.08,1.332455,1,Lagmut_call3,w1z3xQMJ630UEtXRoKtsNQ==,2020-05-16 08:22:28.666,46,45,30148.666,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,1,0,0,1
241,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_075002.wav,0,2536.12793,1.7706669999999998,1148.438,1428.906,1992.1879999999999,2020-05-16,08:32:18.128,8,cluster.17,1.289842,cluster.31,1.3043420000000001,cluster.33,1.329691,1,Lagmut_call3,w1z3xQMJ630UEtXRoKtsNQ==,2020-05-16 08:32:18.128,46,45,30738.128,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,1,0,0,1
631,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_075002.wav,0,2553.429443,1.4080000000000001,1078.125,1263.557,1992.1879999999999,2020-05-16,08:32:35.429,8,cluster.18,1.337261,cluster.10,1.343377,cluster.32,1.343653,1,Lagmut_call2,w1z3xQMJ630UEtXRoKtsNQ==,2020-05-16 08:32:35.429,46,45,30755.429,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
1058,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_075002.wav,0,2588.47998,1.7280000000000002,1195.313,1444.648,1992.1879999999999,2020-05-16,08:33:10.480,8,cluster.29,1.213227,cluster.30,1.261501,cluster.28,1.2694940000000001,1,Lagmut_call1,w1z3xQMJ630UEtXRoKtsNQ==,2020-05-16 08:33:10.480,46,45,30790.48,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
1059,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_075002.wav,0,2618.4533690000003,1.7919999999999998,796.875,1329.77,1992.1879999999999,2020-05-16,08:33:40.453,8,cluster.09,1.223039,cluster.27,1.271465,cluster.28,1.27262,1,Lagmut_call1,w1z3xQMJ630UEtXRoKtsNQ==,2020-05-16 08:33:40.453,46,45,30820.453,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
630,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_075002.wav,0,2652.181396,1.365333,1031.25,1184.451,1992.1879999999999,2020-05-16,08:34:14.180,8,cluster.06,1.3453629999999999,cluster.05,1.354256,cluster.11,1.3596190000000001,1,Lagmut_call2,w1z3xQMJ630UEtXRoKtsNQ==,2020-05-16 08:34:14.180,46,45,30854.18,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
629,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_075002.wav,0,2881.5786129999997,1.557333,796.875,1151.462,1992.1879999999999,2020-05-16,08:38:03.577,8,cluster.06,1.018262,cluster.08,1.057324,cluster.07,1.097772,1,Lagmut_call2,w1z3xQMJ630UEtXRoKtsNQ==,2020-05-16 08:38:03.577,46,45,31083.577,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
1060,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200516_075002.wav,0,2912.533447,1.536,1007.813,1340.96,1476.5629999999999,2020-05-16,08:38:34.533,8,cluster.17,1.320187,cluster.25,1.3301319999999999,cluster.06,1.340756,1,Lagmut_call1,w1z3xQMJ630UEtXRoKtsNQ==,2020-05-16 08:38:34.533,46,45,31114.533,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
